networksteps,algo,completions,env
2361,CDE0,0.07142857142857142,
4943,CDE0,0.07142857142857142,
8590,CDE0,0.0,
10505,CDE0,0.14285714285714285,
13107,CDE0,0.07142857142857142,
16288,CDE0,0.14285714285714285,
18588,CDE0,0.0,
20974,CDE0,0.0,
23819,CDE0,0.0,
26668,CDE0,0.0,
31187,CDE0,0.0,
33619,CDE0,0.2857142857142857,
37135,CDE0,0.0,
39708,CDE0,0.0,
42112,CDE0,0.0,
44862,CDE0,0.0,
48588,CDE0,0.0,
52075,CDE0,0.07142857142857142,
54784,CDE0,0.0,
58505,CDE0,0.0,
61496,CDE0,0.07142857142857142,
63566,CDE0,0.0,
67602,CDE0,0.0,
70239,CDE0,0.07142857142857142,
73596,CDE0,0.0,
76038,CDE0,0.0,
78229,CDE0,0.07142857142857142,
81706,CDE0,0.0,
81715,CDE0,0.0,Pathfinding8
81733,CDE0,0.0,Pathfinding8
81745,CDE0,0.0,Pathfinding8
81754,CDE0,0.0,Pathfinding8
81766,CDE0,0.0,Pathfinding8
81777,CDE0,0.0,Pathfinding8
81786,CDE0,0.0,Pathfinding8
81798,CDE0,0.0,Pathfinding8
81809,CDE0,0.0,Pathfinding8
81827,CDE0,0.0,Pathfinding8
81839,CDE0,0.0,Pathfinding8
81847,CDE0,0.0,Pathfinding8
81855,CDE0,0.0,Pathfinding8
81874,CDE0,0.0,Pathfinding8
81882,CDE0,0.0,Pathfinding8
81896,CDE0,0.0,Pathfinding8
81901,CDE0,0.0,Pathfinding8
81906,CDE0,0.0,Pathfinding8
81920,CDE0,0.0,Pathfinding8
81925,CDE0,0.0,Pathfinding8
81930,CDE0,0.0,Pathfinding8
81937,CDE0,1.0,Pathfinding8
81949,CDE0,1.0,Pathfinding8
81960,CDE0,0.0,Pathfinding8
81968,CDE0,0.0,Pathfinding8
81969,CDE0,0.0,Pathfinding8
81980,CDE0,0.0,Pathfinding8
81984,CDE0,0.0,Pathfinding8
81992,CDE0,0.0,Pathfinding8
82004,CDE0,0.0,Pathfinding8
82016,CDE0,0.0,Pathfinding8
82034,CDE0,0.0,Pathfinding8
82045,CDE0,0.0,Pathfinding8
82050,CDE0,0.0,Pathfinding8
82064,CDE0,0.0,Pathfinding8
82076,CDE0,0.0,Pathfinding8
82080,CDE0,0.0,Pathfinding8
82094,CDE0,0.0,Pathfinding8
82103,CDE0,0.0,Pathfinding8
82108,CDE0,1.0,Pathfinding8
82117,CDE0,0.0,Pathfinding8
82125,CDE0,0.0,Pathfinding8
82141,CDE0,0.0,Pathfinding8
82148,CDE0,1.0,Pathfinding8
82152,CDE0,0.0,Pathfinding8
82157,CDE0,0.0,Pathfinding8
82165,CDE0,0.0,Pathfinding8
82174,CDE0,0.0,Pathfinding8
82183,CDE0,0.0,Pathfinding8
82191,CDE0,0.0,Pathfinding8
82205,CDE0,0.0,Pathfinding8
82219,CDE0,0.0,Pathfinding8
82233,CDE0,0.0,Pathfinding8
82242,CDE0,0.0,Pathfinding8
82247,CDE0,0.0,Pathfinding8
82259,CDE0,0.0,Pathfinding8
82266,CDE0,1.0,Pathfinding8
82271,CDE0,0.0,Pathfinding8
82282,CDE0,0.0,Pathfinding8
82296,CDE0,0.0,Pathfinding8
82312,CDE0,0.0,Pathfinding8
82323,CDE0,1.0,Pathfinding8
82331,CDE0,0.0,Pathfinding8
82342,CDE0,0.0,Pathfinding8
82353,CDE0,0.0,Pathfinding8
82357,CDE0,0.0,Pathfinding8
82362,CDE0,0.0,Pathfinding8
82376,CDE0,0.0,Pathfinding8
82385,CDE0,0.0,Pathfinding8
82393,CDE0,0.0,Pathfinding8
82400,CDE0,1.0,Pathfinding8
82408,CDE0,0.0,Pathfinding8
82419,CDE0,0.0,Pathfinding8
82437,CDE0,0.0,Pathfinding8
82451,CDE0,0.0,Pathfinding8
82455,CDE0,0.0,Pathfinding8
82464,CDE0,0.0,Pathfinding8
82466,CDE0,0.0,Pathfinding8
82488,CDE0,0.0,Pathfinding8
82499,CDE0,0.0,Pathfinding8
82513,CDE0,0.0,Pathfinding8
82524,CDE0,0.0,Pathfinding8
82529,CDE0,0.0,Pathfinding8
82554,CDE0,0.0,Pathfinding8
82568,CDE0,0.0,Pathfinding8
82582,CDE0,0.0,Pathfinding8
82591,CDE0,0.0,Pathfinding8
82603,CDE0,0.0,Pathfinding8
82629,CDE0,0.0,Pathfinding8
82631,CDE0,0.0,Pathfinding8
82645,CDE0,0.0,Pathfinding8
82656,CDE0,0.0,Pathfinding8
82665,CDE0,0.0,Pathfinding8
82669,CDE0,0.0,Pathfinding8
82681,CDE0,0.0,Pathfinding8
82697,CDE0,0.0,Pathfinding8
82701,CDE0,0.0,Pathfinding8
82710,CDE0,0.0,Pathfinding8
82726,CDE0,0.0,Pathfinding8
82740,CDE0,0.0,Pathfinding8
82749,CDE0,0.0,Pathfinding8
82757,CDE0,0.0,Pathfinding8
82769,CDE0,0.0,Pathfinding8
82778,CDE0,0.0,Pathfinding8
82783,CDE0,0.0,Pathfinding8
82792,CDE0,0.0,Pathfinding8
82803,CDE0,0.0,Pathfinding8
82815,CDE0,0.0,Pathfinding8
82820,CDE0,0.0,Pathfinding8
82825,CDE0,0.0,Pathfinding8
82836,CDE0,0.0,Pathfinding8
82854,CDE0,0.0,Pathfinding8
82859,CDE0,0.0,Pathfinding8
82877,CDE0,0.0,Pathfinding8
82905,CDE0,0.0,Pathfinding8
82917,CDE0,0.0,Pathfinding8
82928,CDE0,0.0,Pathfinding8
82946,CDE0,0.0,Pathfinding8
82947,CDE0,0.0,Pathfinding8
82956,CDE0,0.0,Pathfinding8
82972,CDE0,0.0,Pathfinding8
82974,CDE0,0.0,Pathfinding8
82983,CDE0,0.0,Pathfinding8
82999,CDE0,0.0,Pathfinding8
83011,CDE0,0.0,Pathfinding8
83023,CDE0,0.0,Pathfinding8
83035,CDE0,0.0,Pathfinding8
83049,CDE0,0.0,Pathfinding8
83065,CDE0,0.0,Pathfinding8
83081,CDE0,0.0,Pathfinding8
83086,CDE0,0.0,Pathfinding8
83097,CDE0,0.0,Pathfinding8
83115,CDE0,0.0,Pathfinding8
83124,CDE0,0.0,Pathfinding8
83145,CDE0,0.0,Pathfinding8
83154,CDE0,0.0,Pathfinding8
83159,CDE0,0.0,Pathfinding8
83164,CDE0,0.0,Pathfinding8
83172,CDE0,0.0,Pathfinding8
83184,CDE0,0.0,Pathfinding8
83200,CDE0,0.0,Pathfinding8
83212,CDE0,0.0,Pathfinding8
83220,CDE0,0.0,Pathfinding8
83231,CDE0,0.0,Pathfinding8
83240,CDE0,0.0,Pathfinding8
83252,CDE0,0.0,Pathfinding8
83254,CDE0,0.0,Pathfinding8
83262,CDE0,0.0,Pathfinding8
83271,CDE0,0.0,Pathfinding8
83276,CDE0,0.0,Pathfinding8
83294,CDE0,0.0,Pathfinding8
83312,CDE0,0.0,Pathfinding8
83326,CDE0,0.0,Pathfinding8
83338,CDE0,0.0,Pathfinding8
83339,CDE0,0.0,Pathfinding8
83347,CDE0,0.0,Pathfinding8
83368,CDE0,0.0,Pathfinding8
83379,CDE0,0.0,Pathfinding8
83393,CDE0,0.0,Pathfinding8
83407,CDE0,0.0,Pathfinding8
83416,CDE0,0.0,Pathfinding8
83428,CDE0,0.0,Pathfinding8
83437,CDE0,0.0,Pathfinding8
83442,CDE0,0.0,Pathfinding8
83447,CDE0,0.0,Pathfinding8
83463,CDE0,0.0,Pathfinding8
83475,CDE0,0.0,Pathfinding8
83489,CDE0,0.0,Pathfinding8
83503,CDE0,0.0,Pathfinding8
83517,CDE0,0.0,Pathfinding8
83526,CDE0,0.0,Pathfinding8
83531,CDE0,0.0,Pathfinding8
83536,CDE0,0.0,Pathfinding8
83545,CDE0,0.0,Pathfinding8
83563,CDE0,0.0,Pathfinding8
83575,CDE0,0.0,Pathfinding8
83587,CDE0,0.0,Pathfinding8
83599,CDE0,0.0,Pathfinding8
83613,CDE0,0.0,Pathfinding8
83616,CDE0,1.0,Pathfinding8
83617,CDE0,0.0,Pathfinding8
83628,CDE0,0.0,Pathfinding8
83642,CDE0,0.0,Pathfinding8
83644,CDE0,1.0,Pathfinding8
83658,CDE0,0.0,Pathfinding8
83659,CDE0,0.0,Pathfinding8
83685,CDE0,0.0,Pathfinding8
83699,CDE0,0.0,Pathfinding8
83708,CDE0,0.0,Pathfinding8
83724,CDE0,0.0,Pathfinding8
83742,CDE0,0.0,Pathfinding8
83760,CDE0,0.0,Pathfinding8
83774,CDE0,0.0,Pathfinding8
83795,CDE0,0.0,Pathfinding8
83817,CDE0,0.0,Pathfinding8
83829,CDE0,0.0,Pathfinding8
83841,CDE0,0.0,Pathfinding8
83845,CDE0,0.0,Pathfinding8
83861,CDE0,0.0,Pathfinding8
83870,CDE0,0.0,Pathfinding8
83884,CDE0,0.0,Pathfinding8
83898,CDE0,0.0,Pathfinding8
83910,CDE0,0.0,Pathfinding8
83924,CDE0,0.0,Pathfinding8
83936,CDE0,0.0,Pathfinding8
83941,CDE0,0.0,Pathfinding8
83957,CDE0,0.0,Pathfinding8
83969,CDE0,0.0,Pathfinding8
83987,CDE0,0.0,Pathfinding8
83996,CDE0,0.0,Pathfinding8
84008,CDE0,0.0,Pathfinding8
84016,CDE0,0.0,Pathfinding8
84028,CDE0,0.0,Pathfinding8
84033,CDE0,0.0,Pathfinding8
84049,CDE0,0.0,Pathfinding8
84063,CDE0,0.0,Pathfinding8
84074,CDE0,0.0,Pathfinding8
84085,CDE0,0.0,Pathfinding8
84093,CDE0,0.0,Pathfinding8
84104,CDE0,0.0,Pathfinding8
84123,CDE0,0.0,Pathfinding8
84132,CDE0,0.0,Pathfinding8
84148,CDE0,0.0,Pathfinding8
84155,CDE0,1.0,Pathfinding8
84169,CDE0,0.0,Pathfinding8
84180,CDE0,0.0,Pathfinding8
84183,CDE0,1.0,Pathfinding8
84188,CDE0,0.0,Pathfinding8
84192,CDE0,1.0,Pathfinding8
84200,CDE0,0.0,Pathfinding8
84202,CDE0,0.0,Pathfinding8
84214,CDE0,0.0,Pathfinding8
84225,CDE0,0.0,Pathfinding8
84237,CDE0,0.0,Pathfinding8
84242,CDE0,1.0,Pathfinding8
84256,CDE0,0.0,Pathfinding8
84270,CDE0,0.0,Pathfinding8
84275,CDE0,0.0,Pathfinding8
84287,CDE0,0.0,Pathfinding8
84306,CDE0,0.0,Pathfinding8
84314,CDE0,0.0,Pathfinding8
84330,CDE0,0.0,Pathfinding8
84339,CDE0,0.0,Pathfinding8
84347,CDE0,0.0,Pathfinding8
84351,CDE0,0.0,Pathfinding8
84362,CDE0,0.0,Pathfinding8
84373,CDE0,0.0,Pathfinding8
84381,CDE0,0.0,Pathfinding8
