networksteps,algo,score,env
2361,CDE0,-0.3413227513227466,
4943,CDE0,-0.3464573732718833,
8590,CDE0,-0.3343903638151467,
10505,CDE0,-0.38483516483515917,
13107,CDE0,-0.35679089026914695,
16288,CDE0,-0.31911663216010483,
18588,CDE0,-0.40625135899108034,
20974,CDE0,-0.38930412371133577,
23819,CDE0,-0.4160252672497526,
26668,CDE0,-0.3654343377976139,
31187,CDE0,-0.40048331298332074,
33619,CDE0,-0.31014218408211297,
37135,CDE0,-0.4339079164788942,
39708,CDE0,-0.34762864823348116,
42112,CDE0,-0.32059884559884055,
44862,CDE0,-0.4001338688085634,
48588,CDE0,-0.37548977548977497,
52075,CDE0,-0.3355289421157635,
54784,CDE0,-0.39533898305084353,
58505,CDE0,-0.40453481970823163,
61496,CDE0,-0.35061712184873445,
63566,CDE0,-0.38195724526369296,
67602,CDE0,-0.3843242883745722,
70239,CDE0,-0.3591152138821573,
73596,CDE0,-0.328616493916175,
76038,CDE0,-0.36796234772978575,
78229,CDE0,-0.3634695630829605,
81706,CDE0,-0.36827594229874516,
81715,CDE0,-0.4066666666666666,Pathfinding8
81733,CDE0,-0.4078947368421053,Pathfinding8
81745,CDE0,-0.4397435897435897,Pathfinding8
81754,CDE0,-0.40499999999999997,Pathfinding8
81766,CDE0,-0.491025641025641,Pathfinding8
81777,CDE0,-0.5319444444444446,Pathfinding8
81786,CDE0,-0.375,Pathfinding8
81798,CDE0,-0.391025641025641,Pathfinding8
81809,CDE0,-0.5305555555555556,Pathfinding8
81827,CDE0,-0.22105263157894733,Pathfinding8
81839,CDE0,-0.4935897435897436,Pathfinding8
81847,CDE0,-0.48518518518518516,Pathfinding8
81855,CDE0,-0.4888888888888889,Pathfinding8
81874,CDE0,-0.4866666666666667,Pathfinding8
81882,CDE0,-0.37777777777777777,Pathfinding8
81896,CDE0,-0.3411111111111111,Pathfinding8
81901,CDE0,-0.33888888888888885,Pathfinding8
81906,CDE0,-0.44722222222222224,Pathfinding8
81920,CDE0,-0.45,Pathfinding8
81925,CDE0,-0.5555555555555556,Pathfinding8
81930,CDE0,-0.44722222222222224,Pathfinding8
81937,CDE0,-0.15555555555555553,Pathfinding8
81949,CDE0,-0.06140350877192979,Pathfinding8
81960,CDE0,-0.6125,Pathfinding8
81968,CDE0,-0.4111111111111111,Pathfinding8
81969,CDE0,-0.5,Pathfinding8
81980,CDE0,-0.4222222222222222,Pathfinding8
81984,CDE0,-0.6033333333333334,Pathfinding8
81992,CDE0,-0.6333333333333334,Pathfinding8
82004,CDE0,-0.517948717948718,Pathfinding8
82016,CDE0,-0.5653846153846154,Pathfinding8
82034,CDE0,-0.6000000000000001,Pathfinding8
82045,CDE0,-0.5555555555555556,Pathfinding8
82050,CDE0,-0.5555555555555556,Pathfinding8
82064,CDE0,-0.5355555555555556,Pathfinding8
82076,CDE0,-0.591025641025641,Pathfinding8
82080,CDE0,-0.4033333333333333,Pathfinding8
82094,CDE0,-0.4688888888888889,Pathfinding8
82103,CDE0,-0.30666666666666664,Pathfinding8
82108,CDE0,-0.17499999999999996,Pathfinding8
82117,CDE0,-0.40499999999999997,Pathfinding8
82125,CDE0,-0.5944444444444444,Pathfinding8
82141,CDE0,-0.47549019607843135,Pathfinding8
82148,CDE0,-0.06388888888888886,Pathfinding8
82152,CDE0,-0.5333333333333333,Pathfinding8
82157,CDE0,-0.6722222222222222,Pathfinding8
82165,CDE0,-0.4888888888888889,Pathfinding8
82174,CDE0,-0.4716666666666666,Pathfinding8
82183,CDE0,-0.37166666666666665,Pathfinding8
82191,CDE0,-0.5611111111111111,Pathfinding8
82205,CDE0,-0.49111111111111116,Pathfinding8
82219,CDE0,-0.49111111111111116,Pathfinding8
82233,CDE0,-0.4066666666666668,Pathfinding8
82242,CDE0,-0.5666666666666667,Pathfinding8
82247,CDE0,-0.5027777777777778,Pathfinding8
82259,CDE0,-0.4641025641025641,Pathfinding8
82266,CDE0,-0.15555555555555553,Pathfinding8
82271,CDE0,-0.6138888888888889,Pathfinding8
82282,CDE0,-0.3402777777777778,Pathfinding8
82296,CDE0,-0.42777777777777776,Pathfinding8
82312,CDE0,-0.34019607843137256,Pathfinding8
82323,CDE0,-0.20277777777777775,Pathfinding8
82331,CDE0,-0.5555555555555556,Pathfinding8
82342,CDE0,-0.45000000000000007,Pathfinding8
82353,CDE0,-0.4791666666666667,Pathfinding8
82357,CDE0,-0.4033333333333333,Pathfinding8
82362,CDE0,-0.6138888888888889,Pathfinding8
82376,CDE0,-0.43000000000000005,Pathfinding8
82385,CDE0,-0.5666666666666667,Pathfinding8
82393,CDE0,-0.44999999999999996,Pathfinding8
82400,CDE0,-0.12037037037037034,Pathfinding8
82408,CDE0,-0.5592592592592592,Pathfinding8
82419,CDE0,-0.5597222222222222,Pathfinding8
82437,CDE0,-0.4114035087719298,Pathfinding8
82451,CDE0,-0.49111111111111116,Pathfinding8
82455,CDE0,-0.8033333333333333,Pathfinding8
82464,CDE0,-0.47333333333333333,Pathfinding8
82466,CDE0,-0.5555555555555556,Pathfinding8
82488,CDE0,-0.4840579710144928,Pathfinding8
82499,CDE0,-0.5041666666666667,Pathfinding8
82513,CDE0,-0.40555555555555556,Pathfinding8
82524,CDE0,-0.2847222222222222,Pathfinding8
82529,CDE0,-0.5555555555555556,Pathfinding8
82554,CDE0,-0.46666666666666673,Pathfinding8
82568,CDE0,-0.5355555555555556,Pathfinding8
82582,CDE0,-0.42777777777777776,Pathfinding8
82591,CDE0,-0.37166666666666665,Pathfinding8
82603,CDE0,-0.3923076923076923,Pathfinding8
82629,CDE0,-0.43888888888888894,Pathfinding8
82631,CDE0,-0.5555555555555556,Pathfinding8
82645,CDE0,-0.3855555555555556,Pathfinding8
82656,CDE0,-0.44722222222222224,Pathfinding8
82665,CDE0,-0.5716666666666667,Pathfinding8
82669,CDE0,-0.6,Pathfinding8
82681,CDE0,-0.491025641025641,Pathfinding8
82697,CDE0,-0.5294117647058824,Pathfinding8
82701,CDE0,-0.67,Pathfinding8
82710,CDE0,-0.4066666666666666,Pathfinding8
82726,CDE0,-0.2833333333333333,Pathfinding8
82740,CDE0,-0.4922222222222223,Pathfinding8
82749,CDE0,-0.44,Pathfinding8
82757,CDE0,-0.561111111111111,Pathfinding8
82769,CDE0,-0.4923076923076923,Pathfinding8
82778,CDE0,-0.3416666666666667,Pathfinding8
82783,CDE0,-0.5611111111111111,Pathfinding8
82792,CDE0,-0.6366666666666667,Pathfinding8
82803,CDE0,-0.5305555555555556,Pathfinding8
82815,CDE0,-0.6448717948717949,Pathfinding8
82820,CDE0,-0.5555555555555556,Pathfinding8
82825,CDE0,-0.44722222222222224,Pathfinding8
82836,CDE0,-0.4222222222222222,Pathfinding8
82854,CDE0,-0.3570175438596491,Pathfinding8
82859,CDE0,-0.5611111111111111,Pathfinding8
82877,CDE0,-0.5105263157894737,Pathfinding8
82905,CDE0,-0.48563218390804597,Pathfinding8
82917,CDE0,-0.26410256410256405,Pathfinding8
82928,CDE0,-0.3138888888888889,Pathfinding8
82946,CDE0,-0.3070175438596492,Pathfinding8
82947,CDE0,-0.5,Pathfinding8
82956,CDE0,-0.33999999999999997,Pathfinding8
82972,CDE0,-0.5127450980392158,Pathfinding8
82974,CDE0,-0.8888888888888888,Pathfinding8
82983,CDE0,-0.6016666666666667,Pathfinding8
82999,CDE0,-0.4166666666666667,Pathfinding8
83011,CDE0,-0.5166666666666667,Pathfinding8
83023,CDE0,-0.4397435897435898,Pathfinding8
83035,CDE0,-0.26410256410256405,Pathfinding8
83049,CDE0,-0.36222222222222217,Pathfinding8
83065,CDE0,-0.24411764705882358,Pathfinding8
83081,CDE0,-0.4931372549019608,Pathfinding8
83086,CDE0,-0.5555555555555556,Pathfinding8
83097,CDE0,-0.3680555555555556,Pathfinding8
83115,CDE0,-0.42543859649122806,Pathfinding8
83124,CDE0,-0.3416666666666667,Pathfinding8
83145,CDE0,-0.38712121212121214,Pathfinding8
83154,CDE0,-0.4716666666666666,Pathfinding8
83159,CDE0,-0.5555555555555556,Pathfinding8
83164,CDE0,-0.33888888888888885,Pathfinding8
83172,CDE0,-0.44814814814814813,Pathfinding8
83184,CDE0,-0.341025641025641,Pathfinding8
83200,CDE0,-0.3794117647058824,Pathfinding8
83212,CDE0,-0.5679487179487179,Pathfinding8
83220,CDE0,-0.6333333333333334,Pathfinding8
83231,CDE0,-0.33888888888888896,Pathfinding8
83240,CDE0,-0.67,Pathfinding8
83252,CDE0,-0.5923076923076923,Pathfinding8
83254,CDE0,-0.5555555555555556,Pathfinding8
83262,CDE0,-0.5574074074074075,Pathfinding8
83271,CDE0,-0.4716666666666666,Pathfinding8
83276,CDE0,-0.5055555555555555,Pathfinding8
83294,CDE0,-0.37456140350877193,Pathfinding8
83312,CDE0,-0.44385964912280707,Pathfinding8
83326,CDE0,-0.3422222222222222,Pathfinding8
83338,CDE0,-0.3397435897435898,Pathfinding8
83339,CDE0,-0.5,Pathfinding8
83347,CDE0,-0.5555555555555556,Pathfinding8
