networksteps,algo,completions,env
5261,DQNCBP,0.07142857142857142,
10341,DQNCBP,0.0,
13767,DQNCBP,0.07142857142857142,
21661,DQNCBP,0.14285714285714285,
26815,DQNCBP,0.07142857142857142,
34379,DQNCBP,0.0,
38980,DQNCBP,0.14285714285714285,
45792,DQNCBP,0.14285714285714285,
51072,DQNCBP,0.14285714285714285,
55040,DQNCBP,0.0,
57810,DQNCBP,0.14285714285714285,
63125,DQNCBP,0.07142857142857142,
66015,DQNCBP,0.14285714285714285,
74439,DQNCBP,0.0,
79319,DQNCBP,0.0,
84870,DQNCBP,0.07142857142857142,
84884,DQNCBP,0.0,Pathfinding8
84892,DQNCBP,0.0,Pathfinding8
84908,DQNCBP,0.0,Pathfinding8
84916,DQNCBP,0.0,Pathfinding8
84925,DQNCBP,0.0,Pathfinding8
84930,DQNCBP,0.0,Pathfinding8
84944,DQNCBP,0.0,Pathfinding8
84953,DQNCBP,0.0,Pathfinding8
84958,DQNCBP,0.0,Pathfinding8
84972,DQNCBP,0.0,Pathfinding8
84988,DQNCBP,0.0,Pathfinding8
85007,DQNCBP,0.0,Pathfinding8
85023,DQNCBP,0.0,Pathfinding8
85034,DQNCBP,0.0,Pathfinding8
85045,DQNCBP,0.0,Pathfinding8
85059,DQNCBP,0.0,Pathfinding8
85077,DQNCBP,0.0,Pathfinding8
85088,DQNCBP,0.0,Pathfinding8
85100,DQNCBP,0.0,Pathfinding8
85104,DQNCBP,0.0,Pathfinding8
85109,DQNCBP,0.0,Pathfinding8
85111,DQNCBP,0.0,Pathfinding8
85114,DQNCBP,1.0,Pathfinding8
85125,DQNCBP,0.0,Pathfinding8
85134,DQNCBP,0.0,Pathfinding8
85143,DQNCBP,0.0,Pathfinding8
85157,DQNCBP,0.0,Pathfinding8
85168,DQNCBP,0.0,Pathfinding8
85173,DQNCBP,0.0,Pathfinding8
85185,DQNCBP,0.0,Pathfinding8
85194,DQNCBP,0.0,Pathfinding8
85206,DQNCBP,0.0,Pathfinding8
85214,DQNCBP,0.0,Pathfinding8
85223,DQNCBP,0.0,Pathfinding8
85241,DQNCBP,0.0,Pathfinding8
85259,DQNCBP,0.0,Pathfinding8
85267,DQNCBP,0.0,Pathfinding8
85278,DQNCBP,0.0,Pathfinding8
85280,DQNCBP,0.0,Pathfinding8
85292,DQNCBP,0.0,Pathfinding8
85300,DQNCBP,0.0,Pathfinding8
85308,DQNCBP,0.0,Pathfinding8
85320,DQNCBP,0.0,Pathfinding8
85332,DQNCBP,0.0,Pathfinding8
85346,DQNCBP,0.0,Pathfinding8
85348,DQNCBP,0.0,Pathfinding8
85364,DQNCBP,0.0,Pathfinding8
85378,DQNCBP,0.0,Pathfinding8
85389,DQNCBP,0.0,Pathfinding8
85401,DQNCBP,0.0,Pathfinding8
85406,DQNCBP,0.0,Pathfinding8
85418,DQNCBP,0.0,Pathfinding8
85426,DQNCBP,0.0,Pathfinding8
85434,DQNCBP,0.0,Pathfinding8
85445,DQNCBP,0.0,Pathfinding8
85453,DQNCBP,0.0,Pathfinding8
85465,DQNCBP,0.0,Pathfinding8
85470,DQNCBP,0.0,Pathfinding8
85492,DQNCBP,0.0,Pathfinding8
85494,DQNCBP,0.0,Pathfinding8
85502,DQNCBP,0.0,Pathfinding8
85511,DQNCBP,0.0,Pathfinding8
85523,DQNCBP,0.0,Pathfinding8
85524,DQNCBP,0.0,Pathfinding8
85532,DQNCBP,0.0,Pathfinding8
85548,DQNCBP,0.0,Pathfinding8
85559,DQNCBP,0.0,Pathfinding8
85568,DQNCBP,0.0,Pathfinding8
85569,DQNCBP,0.0,Pathfinding8
85577,DQNCBP,0.0,Pathfinding8
85581,DQNCBP,0.0,Pathfinding8
85599,DQNCBP,0.0,Pathfinding8
85611,DQNCBP,0.0,Pathfinding8
85620,DQNCBP,0.0,Pathfinding8
85632,DQNCBP,0.0,Pathfinding8
85641,DQNCBP,1.0,Pathfinding8
85652,DQNCBP,0.0,Pathfinding8
85673,DQNCBP,0.0,Pathfinding8
85685,DQNCBP,0.0,Pathfinding8
85690,DQNCBP,0.0,Pathfinding8
85698,DQNCBP,0.0,Pathfinding8
85706,DQNCBP,0.0,Pathfinding8
