networksteps,algo,score,env
83998,DQNEWC,-0.4087719298245614,Pathfinding8
84006,DQNEWC,-0.48333333333333334,Pathfinding8
84024,DQNEWC,-0.40701754385964917,Pathfinding8
84028,DQNEWC,-0.5333333333333333,Pathfinding8
84039,DQNEWC,-0.5847222222222223,Pathfinding8
84050,DQNEWC,-0.5555555555555556,Pathfinding8
84061,DQNEWC,-0.5305555555555556,Pathfinding8
84077,DQNEWC,-0.3784313725490196,Pathfinding8
84093,DQNEWC,-0.3009803921568628,Pathfinding8
84107,DQNEWC,-0.4044444444444445,Pathfinding8
84121,DQNEWC,-0.40555555555555556,Pathfinding8
84135,DQNEWC,-0.42666666666666664,Pathfinding8
84149,DQNEWC,-0.2955555555555555,Pathfinding8
84150,DQNEWC,-0.5,Pathfinding8
84155,DQNEWC,-0.33888888888888885,Pathfinding8
84167,DQNEWC,-0.4641025641025641,Pathfinding8
84172,DQNEWC,-0.08148148148148146,Pathfinding8
84186,DQNEWC,-0.44777777777777783,Pathfinding8
84200,DQNEWC,-0.4922222222222223,Pathfinding8
84209,DQNEWC,-0.5366666666666667,Pathfinding8
84221,DQNEWC,-0.2897435897435897,Pathfinding8
84223,DQNEWC,-0.5555555555555556,Pathfinding8
84234,DQNEWC,-0.33888888888888885,Pathfinding8
84243,DQNEWC,-0.5066666666666666,Pathfinding8
84248,DQNEWC,-0.6138888888888889,Pathfinding8
84259,DQNEWC,-0.3125,Pathfinding8
84270,DQNEWC,-0.2861111111111111,Pathfinding8
84282,DQNEWC,-0.5179487179487179,Pathfinding8
84290,DQNEWC,-0.6703703703703704,Pathfinding8
84298,DQNEWC,-0.4148148148148148,Pathfinding8
84314,DQNEWC,-0.2627450980392158,Pathfinding8
84323,DQNEWC,-0.4716666666666666,Pathfinding8
84337,DQNEWC,-0.31888888888888894,Pathfinding8
84346,DQNEWC,-0.44166666666666665,Pathfinding8
84362,DQNEWC,-0.39999999999999997,Pathfinding8
84363,DQNEWC,-0.5,Pathfinding8
84372,DQNEWC,-0.4716666666666666,Pathfinding8
84384,DQNEWC,-0.341025641025641,Pathfinding8
84406,DQNEWC,-0.42681159420289855,Pathfinding8
84422,DQNEWC,-0.45588235294117646,Pathfinding8
84434,DQNEWC,-0.5397435897435897,Pathfinding8
84445,DQNEWC,-0.47777777777777775,Pathfinding8
84461,DQNEWC,-0.4568627450980392,Pathfinding8
84472,DQNEWC,-0.33888888888888885,Pathfinding8
84484,DQNEWC,-0.341025641025641,Pathfinding8
84493,DQNEWC,-0.5716666666666667,Pathfinding8
84502,DQNEWC,-0.375,Pathfinding8
84511,DQNEWC,-0.5666666666666667,Pathfinding8
84527,DQNEWC,-0.4568627450980392,Pathfinding8
84536,DQNEWC,-0.5716666666666667,Pathfinding8
84548,DQNEWC,-0.4410256410256411,Pathfinding8
84564,DQNEWC,-0.3794117647058824,Pathfinding8
84575,DQNEWC,-0.44999999999999996,Pathfinding8
84584,DQNEWC,-0.5666666666666667,Pathfinding8
84593,DQNEWC,-0.3416666666666667,Pathfinding8
84604,DQNEWC,-0.3125,Pathfinding8
84616,DQNEWC,-0.36538461538461536,Pathfinding8
84625,DQNEWC,-0.08589743589743587,Pathfinding8
84639,DQNEWC,-0.3388888888888889,Pathfinding8
