networksteps,algo,completions,env
4343,DQNCBP,0.14285714285714285,
10798,DQNCBP,0.14285714285714285,
13886,DQNCBP,0.2857142857142857,
18523,DQNCBP,0.21428571428571427,
22531,DQNCBP,0.0,
28554,DQNCBP,0.21428571428571427,
34416,DQNCBP,0.07142857142857142,
38453,DQNCBP,0.14285714285714285,
43884,DQNCBP,0.21428571428571427,
46156,DQNCBP,0.07142857142857142,
49573,DQNCBP,0.0,
54614,DQNCBP,0.0,
59475,DQNCBP,0.0,
63238,DQNCBP,0.14285714285714285,
70930,DQNCBP,0.14285714285714285,
74837,DQNCBP,0.14285714285714285,
79421,DQNCBP,0.0,
83990,DQNCBP,0.21428571428571427,
84008,DQNCBP,0.0,Pathfinding8
84013,DQNCBP,0.0,Pathfinding8
84027,DQNCBP,0.0,Pathfinding8
84038,DQNCBP,0.0,Pathfinding8
84052,DQNCBP,0.0,Pathfinding8
84060,DQNCBP,0.0,Pathfinding8
84069,DQNCBP,0.0,Pathfinding8
84088,DQNCBP,0.0,Pathfinding8
84092,DQNCBP,0.0,Pathfinding8
84111,DQNCBP,0.0,Pathfinding8
84115,DQNCBP,0.0,Pathfinding8
84119,DQNCBP,0.0,Pathfinding8
84135,DQNCBP,0.0,Pathfinding8
84143,DQNCBP,0.0,Pathfinding8
84151,DQNCBP,0.0,Pathfinding8
84162,DQNCBP,1.0,Pathfinding8
84178,DQNCBP,0.0,Pathfinding8
84187,DQNCBP,0.0,Pathfinding8
84203,DQNCBP,0.0,Pathfinding8
84222,DQNCBP,0.0,Pathfinding8
84227,DQNCBP,0.0,Pathfinding8
84232,DQNCBP,0.0,Pathfinding8
84250,DQNCBP,0.0,Pathfinding8
84258,DQNCBP,0.0,Pathfinding8
84272,DQNCBP,0.0,Pathfinding8
84286,DQNCBP,0.0,Pathfinding8
84300,DQNCBP,0.0,Pathfinding8
84314,DQNCBP,0.0,Pathfinding8
84330,DQNCBP,0.0,Pathfinding8
84349,DQNCBP,0.0,Pathfinding8
84365,DQNCBP,0.0,Pathfinding8
84369,DQNCBP,0.0,Pathfinding8
84387,DQNCBP,0.0,Pathfinding8
84405,DQNCBP,0.0,Pathfinding8
84417,DQNCBP,0.0,Pathfinding8
84428,DQNCBP,0.0,Pathfinding8
84450,DQNCBP,0.0,Pathfinding8
84458,DQNCBP,0.0,Pathfinding8
84467,DQNCBP,0.0,Pathfinding8
84479,DQNCBP,0.0,Pathfinding8
84493,DQNCBP,0.0,Pathfinding8
84505,DQNCBP,0.0,Pathfinding8
84507,DQNCBP,0.0,Pathfinding8
84523,DQNCBP,0.0,Pathfinding8
84531,DQNCBP,0.0,Pathfinding8
84547,DQNCBP,0.0,Pathfinding8
84559,DQNCBP,0.0,Pathfinding8
84561,DQNCBP,0.0,Pathfinding8
84572,DQNCBP,0.0,Pathfinding8
84583,DQNCBP,0.0,Pathfinding8
84585,DQNCBP,0.0,Pathfinding8
84594,DQNCBP,0.0,Pathfinding8
84608,DQNCBP,0.0,Pathfinding8
84619,DQNCBP,0.0,Pathfinding8
84628,DQNCBP,0.0,Pathfinding8
84653,DQNCBP,0.0,Pathfinding8
84664,DQNCBP,0.0,Pathfinding8
84672,DQNCBP,1.0,Pathfinding8
84686,DQNCBP,0.0,Pathfinding8
84698,DQNCBP,0.0,Pathfinding8
84716,DQNCBP,0.0,Pathfinding8
84721,DQNCBP,0.0,Pathfinding8
84723,DQNCBP,1.0,Pathfinding8
84732,DQNCBP,0.0,Pathfinding8
84740,DQNCBP,0.0,Pathfinding8
84749,DQNCBP,0.0,Pathfinding8
84761,DQNCBP,0.0,Pathfinding8
84772,DQNCBP,0.0,Pathfinding8
84790,DQNCBP,0.0,Pathfinding8
84795,DQNCBP,0.0,Pathfinding8
84809,DQNCBP,0.0,Pathfinding8
84825,DQNCBP,0.0,Pathfinding8
84841,DQNCBP,0.0,Pathfinding8
84849,DQNCBP,0.0,Pathfinding8
84877,DQNCBP,0.0,Pathfinding8
84881,DQNCBP,1.0,Pathfinding8
84889,DQNCBP,0.0,Pathfinding8
84903,DQNCBP,0.0,Pathfinding8
84907,DQNCBP,0.0,Pathfinding8
84915,DQNCBP,0.0,Pathfinding8
84931,DQNCBP,0.0,Pathfinding8
84935,DQNCBP,0.0,Pathfinding8
84949,DQNCBP,0.0,Pathfinding8
84958,DQNCBP,0.0,Pathfinding8
84969,DQNCBP,0.0,Pathfinding8
84978,DQNCBP,0.0,Pathfinding8
84982,DQNCBP,0.0,Pathfinding8
84993,DQNCBP,0.0,Pathfinding8
85014,DQNCBP,0.0,Pathfinding8
85030,DQNCBP,0.0,Pathfinding8
85038,DQNCBP,0.0,Pathfinding8
85041,DQNCBP,1.0,Pathfinding8
85060,DQNCBP,0.0,Pathfinding8
85076,DQNCBP,0.0,Pathfinding8
85078,DQNCBP,0.0,Pathfinding8
85089,DQNCBP,0.0,Pathfinding8
85097,DQNCBP,0.0,Pathfinding8
85105,DQNCBP,0.0,Pathfinding8
85113,DQNCBP,0.0,Pathfinding8
85127,DQNCBP,0.0,Pathfinding8
85145,DQNCBP,0.0,Pathfinding8
85157,DQNCBP,0.0,Pathfinding8
85165,DQNCBP,0.0,Pathfinding8
85179,DQNCBP,0.0,Pathfinding8
85197,DQNCBP,0.0,Pathfinding8
85216,DQNCBP,0.0,Pathfinding8
85235,DQNCBP,0.0,Pathfinding8
85246,DQNCBP,0.0,Pathfinding8
85258,DQNCBP,0.0,Pathfinding8
85270,DQNCBP,0.0,Pathfinding8
85281,DQNCBP,0.0,Pathfinding8
85293,DQNCBP,0.0,Pathfinding8
85295,DQNCBP,0.0,Pathfinding8
85307,DQNCBP,0.0,Pathfinding8
85323,DQNCBP,0.0,Pathfinding8
85337,DQNCBP,0.0,Pathfinding8
85362,DQNCBP,0.0,Pathfinding8
85373,DQNCBP,0.0,Pathfinding8
85382,DQNCBP,0.0,Pathfinding8
85394,DQNCBP,0.0,Pathfinding8
85402,DQNCBP,0.0,Pathfinding8
