networksteps,algo,score,env
7099,PPO,-0.3492739978241002,
13561,PPO,-0.3577822288611468,
18032,PPO,-0.4029819060683428,
22376,PPO,-0.3803105040156986,
26372,PPO,-0.40376736392629464,
29484,PPO,-0.32585034013607345,
33363,PPO,-0.3597205914329302,
37729,PPO,-0.31338297311545754,
41947,PPO,-0.3895520239534947,
45543,PPO,-0.27886350192253095,
49696,PPO,-0.3856686827957194,
56978,PPO,-0.3536187991177867,
64040,PPO,-0.37520699627606363,
69742,PPO,-0.31645388076490955,
74473,PPO,-0.32473506409368325,
77851,PPO,-0.3160594999523104,
84212,PPO,-0.3788967998775017,
84223,PPO,-0.2874999999999999,Pathfinding8
84224,PPO,-0.5,Pathfinding8
84226,PPO,-0.5555555555555556,Pathfinding8
84234,PPO,-0.44999999999999996,Pathfinding8
84236,PPO,-0.5555555555555556,Pathfinding8
84247,PPO,-0.476388888888889,Pathfinding8
84258,PPO,-0.3680555555555556,Pathfinding8
84263,PPO,-0.7805555555555556,Pathfinding8
84275,PPO,-0.341025641025641,Pathfinding8
84279,PPO,-0.20666666666666664,Pathfinding8
84287,PPO,-0.48518518518518516,Pathfinding8
84292,PPO,-0.6722222222222223,Pathfinding8
84297,PPO,-0.08148148148148146,Pathfinding8
84308,PPO,-0.4222222222222222,Pathfinding8
84317,PPO,-0.30666666666666664,Pathfinding8
84328,PPO,-0.3125,Pathfinding8
84340,PPO,-0.517948717948718,Pathfinding8
84352,PPO,-0.341025641025641,Pathfinding8
84364,PPO,-0.5166666666666666,Pathfinding8
84380,PPO,-0.3598039215686275,Pathfinding8
84389,PPO,-0.505,Pathfinding8
84397,PPO,-0.44999999999999996,Pathfinding8
84405,PPO,-0.5944444444444444,Pathfinding8
84413,PPO,-0.4111111111111111,Pathfinding8
84425,PPO,-0.09888888888888886,Pathfinding8
84433,PPO,-0.5555555555555556,Pathfinding8
84438,PPO,-0.6138888888888889,Pathfinding8
84447,PPO,-0.6683333333333333,Pathfinding8
84455,PPO,-0.48333333333333334,Pathfinding8
84473,PPO,-0.4254385964912281,Pathfinding8
84487,PPO,-0.44777777777777783,Pathfinding8
84498,PPO,-0.5347222222222222,Pathfinding8
84509,PPO,-0.5291666666666667,Pathfinding8
84520,PPO,-0.4222222222222222,Pathfinding8
84539,PPO,-0.5041666666666668,Pathfinding8
84551,PPO,-0.4923076923076923,Pathfinding8
84579,PPO,-0.42011494252873577,Pathfinding8
84587,PPO,-0.6333333333333334,Pathfinding8
84592,PPO,-0.7222222222222222,Pathfinding8
84596,PPO,-0.47333333333333333,Pathfinding8
84610,PPO,-0.2955555555555555,Pathfinding8
84622,PPO,-0.16410256410256407,Pathfinding8
84636,PPO,-0.4055555555555556,Pathfinding8
84644,PPO,-0.5592592592592593,Pathfinding8
84660,PPO,-0.4009803921568627,Pathfinding8
84667,PPO,-0.06388888888888886,Pathfinding8
84679,PPO,-0.38974358974358975,Pathfinding8
84690,PPO,-0.5347222222222222,Pathfinding8
84698,PPO,-0.5592592592592592,Pathfinding8
84700,PPO,-0.22777777777777775,Pathfinding8
84702,PPO,-0.8888888888888888,Pathfinding8
84710,PPO,-0.5259259259259259,Pathfinding8
84721,PPO,-0.36666666666666664,Pathfinding8
84732,PPO,-0.4222222222222222,Pathfinding8
84740,PPO,-0.3037037037037037,Pathfinding8
84756,PPO,-0.30098039215686273,Pathfinding8
84764,PPO,-0.48333333333333334,Pathfinding8
84775,PPO,-0.06764705882352938,Pathfinding8
84786,PPO,-0.04385964912280699,Pathfinding8
84795,PPO,-0.44,Pathfinding8
84804,PPO,-0.6033333333333334,Pathfinding8
84815,PPO,-0.5055555555555555,Pathfinding8
84833,PPO,-0.42719298245614046,Pathfinding8
84845,PPO,-0.2397435897435897,Pathfinding8
84853,PPO,-0.37777777777777777,Pathfinding8
84864,PPO,-0.47500000000000003,Pathfinding8
84876,PPO,-0.11999999999999997,Pathfinding8
84884,PPO,-0.06025641025641022,Pathfinding8
84895,PPO,-0.44999999999999996,Pathfinding8
84907,PPO,-0.31794871794871793,Pathfinding8
84925,PPO,-0.20438596491228067,Pathfinding8
84927,PPO,-0.8888888888888888,Pathfinding8
84931,PPO,-0.6033333333333334,Pathfinding8
84945,PPO,-0.38666666666666666,Pathfinding8
84959,PPO,-0.31999999999999995,Pathfinding8
84964,PPO,-0.3972222222222222,Pathfinding8
84966,PPO,-0.5555555555555556,Pathfinding8
84971,PPO,-0.5555555555555556,Pathfinding8
84979,PPO,-0.5240740740740741,Pathfinding8
84993,PPO,-0.4488888888888889,Pathfinding8
85007,PPO,-0.23222222222222222,Pathfinding8
85008,PPO,-0.5,Pathfinding8
85022,PPO,-0.27666666666666667,Pathfinding8
85038,PPO,-0.18725490196078426,Pathfinding8
85056,PPO,-0.27368421052631575,Pathfinding8
85061,PPO,-0.6111111111111112,Pathfinding8
85063,PPO,-0.5555555555555556,Pathfinding8
85079,PPO,-0.30098039215686273,Pathfinding8
85084,PPO,-0.7805555555555556,Pathfinding8
85092,PPO,-0.6,Pathfinding8
85101,PPO,-0.6066666666666667,Pathfinding8
85110,PPO,-0.5716666666666667,Pathfinding8
85124,PPO,-0.4077777777777778,Pathfinding8
85140,PPO,-0.47450980392156866,Pathfinding8
85149,PPO,-0.4716666666666666,Pathfinding8
85160,PPO,-0.3138888888888889,Pathfinding8
85169,PPO,-0.5383333333333333,Pathfinding8
85180,PPO,-0.3930555555555555,Pathfinding8
85194,PPO,-0.5588888888888889,Pathfinding8
85205,PPO,-0.3680555555555556,Pathfinding8
85221,PPO,-0.2647058823529411,Pathfinding8
85229,PPO,-0.14166666666666664,Pathfinding8
85237,PPO,-0.4166666666666667,Pathfinding8
85245,PPO,-0.5981481481481481,Pathfinding8
85254,PPO,-0.5066666666666666,Pathfinding8
85265,PPO,-0.4513888888888889,Pathfinding8
85273,PPO,-0.44814814814814813,Pathfinding8
85276,PPO,-0.13999999999999999,Pathfinding8
85280,PPO,-0.4033333333333333,Pathfinding8
85296,PPO,-0.41862745098039217,Pathfinding8
85305,PPO,-0.375,Pathfinding8
85306,PPO,-0.5,Pathfinding8
85328,PPO,-0.12435897435897444,Pathfinding8
85337,PPO,-0.3416666666666667,Pathfinding8
85341,PPO,-0.11944444444444441,Pathfinding8
85350,PPO,-0.4066666666666666,Pathfinding8
85354,PPO,-0.5366666666666667,Pathfinding8
85365,PPO,-0.5069444444444444,Pathfinding8
85377,PPO,-0.46923076923076923,Pathfinding8
85391,PPO,-0.3844444444444445,Pathfinding8
85399,PPO,-0.6,Pathfinding8
85403,PPO,-0.6033333333333334,Pathfinding8
85408,PPO,-0.17499999999999996,Pathfinding8
85437,PPO,-0.30888888888888894,Pathfinding8
85453,PPO,-0.3784313725490196,Pathfinding8
85462,PPO,-0.505,Pathfinding8
85480,PPO,-0.5140350877192983,Pathfinding8
85491,PPO,-0.4222222222222222,Pathfinding8
85495,PPO,-0.8033333333333333,Pathfinding8
85499,PPO,-0.47333333333333333,Pathfinding8
85518,PPO,-0.3108333333333333,Pathfinding8
85523,PPO,-0.08148148148148146,Pathfinding8
85534,PPO,-0.3125,Pathfinding8
85553,PPO,-0.14499999999999996,Pathfinding8
85562,PPO,-0.4716666666666666,Pathfinding8
85571,PPO,-0.47333333333333333,Pathfinding8
85589,PPO,-0.37456140350877193,Pathfinding8
85600,PPO,-0.5333333333333333,Pathfinding8
85612,PPO,-0.441025641025641,Pathfinding8
85620,PPO,-0.10999999999999996,Pathfinding8
85629,PPO,-0.5716666666666667,Pathfinding8
85643,PPO,-0.4711111111111111,Pathfinding8
85657,PPO,-0.5166666666666667,Pathfinding8
85662,PPO,-0.5027777777777778,Pathfinding8
85680,PPO,-0.35964912280701755,Pathfinding8
85684,PPO,-0.47333333333333333,Pathfinding8
85692,PPO,-0.5222222222222223,Pathfinding8
85717,PPO,-0.3782051282051282,Pathfinding8
85721,PPO,-0.7333333333333333,Pathfinding8
85726,PPO,-0.5055555555555555,Pathfinding8
85738,PPO,-0.5179487179487179,Pathfinding8
85743,PPO,-0.5555555555555556,Pathfinding8
85755,PPO,-0.46923076923076923,Pathfinding8
85771,PPO,-0.5509803921568628,Pathfinding8
85783,PPO,-0.391025641025641,Pathfinding8
85797,PPO,-0.3388888888888889,Pathfinding8
85811,PPO,-0.40555555555555556,Pathfinding8
85837,PPO,-0.35246913580246925,Pathfinding8
85845,PPO,-0.3055555555555556,Pathfinding8
85846,PPO,-0.5,Pathfinding8
85854,PPO,-0.6333333333333334,Pathfinding8
85859,PPO,-0.5555555555555556,Pathfinding8
85873,PPO,-0.4066666666666666,Pathfinding8
85887,PPO,-0.5155555555555555,Pathfinding8
85898,PPO,-0.33888888888888885,Pathfinding8
85902,PPO,-0.6033333333333334,Pathfinding8
85911,PPO,-0.5066666666666666,Pathfinding8
85923,PPO,-0.3897435897435898,Pathfinding8
85931,PPO,-0.4111111111111111,Pathfinding8
85945,PPO,-0.29777777777777775,Pathfinding8
85957,PPO,-0.36666666666666664,Pathfinding8
85982,PPO,-0.3916666666666667,Pathfinding8
85993,PPO,-0.47777777777777775,Pathfinding8
86005,PPO,-0.5153846153846154,Pathfinding8
86009,PPO,-0.4033333333333333,Pathfinding8
86018,PPO,-0.6066666666666667,Pathfinding8
86029,PPO,-0.4222222222222223,Pathfinding8
86034,PPO,-0.39444444444444443,Pathfinding8
86046,PPO,-0.3679487179487179,Pathfinding8
86055,PPO,-0.11944444444444441,Pathfinding8
86064,PPO,-0.605,Pathfinding8
86072,PPO,-0.487037037037037,Pathfinding8
86080,PPO,-0.5222222222222223,Pathfinding8
86099,PPO,-0.2750000000000001,Pathfinding8
86111,PPO,-0.36666666666666664,Pathfinding8
86123,PPO,-0.3897435897435898,Pathfinding8
86132,PPO,-0.44166666666666665,Pathfinding8
86144,PPO,-0.3679487179487179,Pathfinding8
86155,PPO,-0.3430555555555555,Pathfinding8
86171,PPO,-0.3421568627450981,Pathfinding8
86179,PPO,-0.6333333333333334,Pathfinding8
86187,PPO,-0.2685185185185185,Pathfinding8
86196,PPO,-0.3416666666666667,Pathfinding8
86208,PPO,-0.5153846153846154,Pathfinding8
86217,PPO,-0.37166666666666665,Pathfinding8
86225,PPO,-0.4888888888888889,Pathfinding8
86230,PPO,-0.6138888888888889,Pathfinding8
86239,PPO,-0.5666666666666667,Pathfinding8
86253,PPO,-0.10784313725490192,Pathfinding8
86271,PPO,-0.30701754385964913,Pathfinding8
86280,PPO,-0.44,Pathfinding8
86291,PPO,-0.48055555555555557,Pathfinding8
86298,PPO,-0.15555555555555553,Pathfinding8
86309,PPO,-0.2847222222222222,Pathfinding8
86323,PPO,-0.2522222222222222,Pathfinding8
86344,PPO,-0.3401515151515152,Pathfinding8
86360,PPO,-0.28431372549019607,Pathfinding8
86372,PPO,-0.36666666666666664,Pathfinding8
86384,PPO,-0.291025641025641,Pathfinding8
86400,PPO,-0.41862745098039217,Pathfinding8
86419,PPO,-0.4216666666666667,Pathfinding8
86435,PPO,-0.43725490196078437,Pathfinding8
86444,PPO,-0.475,Pathfinding8
86469,PPO,-0.3288461538461539,Pathfinding8
86470,PPO,-0.5,Pathfinding8
86484,PPO,-0.3844444444444445,Pathfinding8
86489,PPO,-0.6138888888888889,Pathfinding8
86511,PPO,-0.4855072463768116,Pathfinding8
86523,PPO,-0.3679487179487179,Pathfinding8
86531,PPO,-0.5925925925925926,Pathfinding8
86540,PPO,-0.5366666666666667,Pathfinding8
86544,PPO,-0.5333333333333333,Pathfinding8
86545,PPO,-0.5,Pathfinding8
86554,PPO,-0.5716666666666667,Pathfinding8
86568,PPO,-0.5611111111111111,Pathfinding8
86572,PPO,-0.6033333333333334,Pathfinding8
86590,PPO,-0.3587719298245614,Pathfinding8
86601,PPO,-0.4263888888888888,Pathfinding8
86615,PPO,-0.18666666666666665,Pathfinding8
86620,PPO,-0.5555555555555556,Pathfinding8
86628,PPO,-0.4166666666666667,Pathfinding8
86639,PPO,-0.3958333333333333,Pathfinding8
86644,PPO,-0.5555555555555556,Pathfinding8
86649,PPO,-0.5555555555555556,Pathfinding8
86665,PPO,-0.45588235294117646,Pathfinding8
86673,PPO,-0.561111111111111,Pathfinding8
86685,PPO,-0.3679487179487179,Pathfinding8
86697,PPO,-0.29230769230769227,Pathfinding8
86701,PPO,-0.4033333333333333,Pathfinding8
86720,PPO,-0.3408333333333333,Pathfinding8
86724,PPO,-0.5333333333333333,Pathfinding8
86726,PPO,-0.5555555555555556,Pathfinding8
86737,PPO,-0.4208333333333334,Pathfinding8
86749,PPO,-0.41794871794871785,Pathfinding8
86757,PPO,-0.4166666666666667,Pathfinding8
86761,PPO,-0.8033333333333333,Pathfinding8
86775,PPO,-0.44888888888888895,Pathfinding8
86786,PPO,-0.4791666666666667,Pathfinding8
86804,PPO,-0.44649122807017544,Pathfinding8
86816,PPO,-0.5923076923076923,Pathfinding8
86825,PPO,-0.5066666666666666,Pathfinding8
86839,PPO,-0.3833333333333334,Pathfinding8
86848,PPO,-0.3416666666666667,Pathfinding8
86857,PPO,-0.5716666666666667,Pathfinding8
86868,PPO,-0.4513888888888889,Pathfinding8
86877,PPO,-0.08589743589743587,Pathfinding8
86881,PPO,-0.47,Pathfinding8
86889,PPO,-0.23333333333333328,Pathfinding8
86898,PPO,-0.20833333333333331,Pathfinding8
86909,PPO,-0.4208333333333333,Pathfinding8
86920,PPO,-0.425,Pathfinding8
86931,PPO,-0.5291666666666667,Pathfinding8
86939,PPO,-0.5222222222222223,Pathfinding8
86941,PPO,-0.5555555555555556,Pathfinding8
86952,PPO,-0.4513888888888889,Pathfinding8
86968,PPO,-0.45784313725490194,Pathfinding8
86984,PPO,-0.4176470588235294,Pathfinding8
86986,PPO,-0.5555555555555556,Pathfinding8
86991,PPO,-0.5583333333333333,Pathfinding8
86999,PPO,-0.487037037037037,Pathfinding8
87015,PPO,-0.3215686274509804,Pathfinding8
87031,PPO,-0.22647058823529406,Pathfinding8
87047,PPO,-0.3029411764705882,Pathfinding8
87055,PPO,-0.4129629629629629,Pathfinding8
87069,PPO,-0.42888888888888893,Pathfinding8
87081,PPO,-0.4435897435897436,Pathfinding8
87095,PPO,-0.23222222222222222,Pathfinding8
87104,PPO,-0.6066666666666667,Pathfinding8
87115,PPO,-0.5027777777777778,Pathfinding8
87124,PPO,-0.4716666666666666,Pathfinding8
87138,PPO,-0.4722222222222222,Pathfinding8
87150,PPO,-0.3679487179487179,Pathfinding8
87155,PPO,-0.6138888888888889,Pathfinding8
87183,PPO,-0.3867816091954024,Pathfinding8
87199,PPO,-0.3588235294117647,Pathfinding8
87213,PPO,-0.36333333333333334,Pathfinding8
87227,PPO,-0.3611111111111111,Pathfinding8
87232,PPO,-0.44722222222222224,Pathfinding8
87236,PPO,-0.8033333333333333,Pathfinding8
87245,PPO,-0.4066666666666666,Pathfinding8
87259,PPO,-0.5577777777777778,Pathfinding8
87267,PPO,-0.44999999999999996,Pathfinding8
87269,PPO,-0.5555555555555556,Pathfinding8
87281,PPO,-0.41410256410256413,Pathfinding8
87290,PPO,-0.4716666666666666,Pathfinding8
87299,PPO,-0.4066666666666666,Pathfinding8
87306,PPO,-0.06388888888888886,Pathfinding8
87318,PPO,-0.3897435897435898,Pathfinding8
87322,PPO,-0.5333333333333333,Pathfinding8
87336,PPO,-0.47333333333333333,Pathfinding8
87345,PPO,-0.44,Pathfinding8
87357,PPO,-0.4435897435897436,Pathfinding8
87366,PPO,-0.08589743589743587,Pathfinding8
87378,PPO,-0.34230769230769226,Pathfinding8
87387,PPO,-0.40499999999999997,Pathfinding8
87395,PPO,-0.7037037037037037,Pathfinding8
87407,PPO,-0.4423076923076923,Pathfinding8
87416,PPO,-0.6366666666666667,Pathfinding8
87420,PPO,-0.11944444444444441,Pathfinding8
87431,PPO,-0.3152777777777777,Pathfinding8
87433,PPO,-0.22777777777777775,Pathfinding8
87442,PPO,-0.505,Pathfinding8
87450,PPO,-0.6666666666666666,Pathfinding8
87459,PPO,-0.20833333333333331,Pathfinding8
87461,PPO,-0.8888888888888888,Pathfinding8
87479,PPO,-0.3403508771929825,Pathfinding8
87484,PPO,-0.6138888888888889,Pathfinding8
87490,PPO,-0.07499999999999997,Pathfinding8
87495,PPO,-0.5055555555555555,Pathfinding8
87509,PPO,-0.3855555555555556,Pathfinding8
87525,PPO,-0.3794117647058824,Pathfinding8
87536,PPO,-0.44861111111111107,Pathfinding8
87544,PPO,-0.3759259259259259,Pathfinding8
87553,PPO,-0.37666666666666665,Pathfinding8
87562,PPO,-0.5066666666666666,Pathfinding8
87576,PPO,-0.40555555555555556,Pathfinding8
87592,PPO,-0.30392156862745096,Pathfinding8
87603,PPO,-0.33888888888888896,Pathfinding8
87612,PPO,-0.20833333333333331,Pathfinding8
87617,PPO,-0.7805555555555556,Pathfinding8
87620,PPO,-0.13999999999999999,Pathfinding8
87631,PPO,-0.3430555555555555,Pathfinding8
87640,PPO,-0.4066666666666666,Pathfinding8
87645,PPO,-0.5555555555555556,Pathfinding8
87657,PPO,-0.5397435897435897,Pathfinding8
87665,PPO,-0.5555555555555556,Pathfinding8
87674,PPO,-0.505,Pathfinding8
87686,PPO,-0.36666666666666664,Pathfinding8
87692,PPO,-0.1185185185185185,Pathfinding8
87696,PPO,-0.20666666666666664,Pathfinding8
87708,PPO,-0.291025641025641,Pathfinding8
87716,PPO,-0.6333333333333334,Pathfinding8
